ContextReferenceClass,ContextReferenceId,LinkClass,LinkClassId,Name,Amount,Unit,CreateTS,ModifiedTS,ClassName,RecordId,Trans1,Trans2,Trans3,OccGlobalId,OccIdentifier
wt.part.WTPart,97662,wt.part.WTPartUsageLink,127922,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128548,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1273,423
wt.part.WTPart,97747,wt.part.WTPartUsageLink,127840,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128549,-0.04250678740040266,0.12,-8.5000000000000006E-2,680906748-1364429139245-598340657-243-13-253-132:917,200
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127891,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128550,-0.25900000000000001,-1.0999999999999999E-2,0.10200000000000001,680906748-1364429139245-598340657-243-13-253-132:878,345
wt.part.WTPart,97814,wt.part.WTPartUsageLink,127938,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128551,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1045,464
wt.part.WTPart,97739,wt.part.WTPartUsageLink,127911,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128552,9.2499999999999999E-2,-1.6226570088702431E-18,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1170,407
wt.part.WTPart,97830,wt.part.WTPartUsageLink,127899,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128553,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1225,367
wt.part.WTPart,97705,wt.part.WTPartUsageLink,127961,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128554,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1032,503
wt.part.WTPart,97697,wt.part.WTPartUsageLink,127794,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128555,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1038,119
wt.part.WTPart,97677,wt.part.WTPartUsageLink,127843,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128556,0,0,0,680906748-1364429139245-598340657-243-13-253-132:862,215
wt.part.WTPart,97660,wt.part.WTPartUsageLink,127860,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128557,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1234,292
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127978,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128558,-0.48875000000000002,8.9260000000000006E-2,6.5000000000000006E-3,680906748-1364429139245-598340657-243-13-253-132:1030,572
wt.part.WTPart,97828,wt.part.WTPartUsageLink,128024,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128559,0,0,0,680906748-1364429139245-598340657-243-13-253-132:810,660
wt.part.WTPart,97705,wt.part.WTPartUsageLink,127961,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128560,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1018,517
wt.part.WTPart,97717,wt.part.WTPartUsageLink,127919,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128561,6.1232339957367664E-24,0,9.2499999999999999E-2,680906748-1364429139245-598340657-243-13-253-132:1356,419
wt.part.WTPart,97765,wt.part.WTPartUsageLink,127972,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128562,0,0,0,680906748-1364429139245-598340657-243-13-253-132:881,556
wt.part.WTPart,97701,wt.part.WTPartUsageLink,127846,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128563,0,0,0,680906748-1364429139245-598340657-243-13-253-132:945,233
wt.part.WTPart,97655,wt.part.WTPartUsageLink,128033,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128564,0,2.9999999999999999E-2,8.3000000000000004E-2,680906748-1364429139245-598340657-243-13-253-132:1109,670
wt.part.WTPart,97606,wt.part.WTPartUsageLink,127964,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128565,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1286,529
wt.part.WTPart,97739,wt.part.WTPartUsageLink,127911,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128566,0.17949999999999999,-1.6226570088702431E-18,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:961,410
wt.part.WTPart,97747,wt.part.WTPartUsageLink,127767,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128567,-8.0000000000000002E-3,3.5000000000000003E-2,0.39750000000000002,680906748-1364429139245-598340657-243-13-253-132:1113,75
wt.part.WTPart,97705,wt.part.WTPartUsageLink,127806,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128568,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1053,135
wt.part.WTPart,97828,wt.part.WTPartUsageLink,128024,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128569,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1029,649
wt.part.WTPart,97747,wt.part.WTPartUsageLink,128020,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128570,4.2919360341181691E-2,0.12,-7.0000000000000007E-2,680906748-1364429139245-598340657-243-13-253-132:930,636
wt.part.WTPart,97865,wt.part.WTPartUsageLink,127933,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128571,1.5979372690672695E-2,1.1949611181647444E-2,-1.8499999999999999E-2,680906748-1364429139245-598340657-243-13-253-132:1010,443
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127917,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128572,0,0,0,680906748-1364429139245-598340657-243-13-253-132:931,417
wt.part.WTPart,97828,wt.part.WTPartUsageLink,127782,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128573,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1176,98
wt.part.WTPart,97739,wt.part.WTPartUsageLink,127911,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128574,2.9000000000000001E-2,-1.6226570088702431E-18,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1064,408
wt.part.WTPart,97708,wt.part.WTPartUsageLink,127847,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128575,0,0,0,680906748-1364429139245-598340657-243-13-253-132:852,236
wt.part.WTPart,97632,wt.part.WTPartUsageLink,127809,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128576,-5.3499999999999999E-2,0,0,680906748-1364429139245-598340657-243-13-253-132:836,138
wt.part.WTPart,97655,wt.part.WTPartUsageLink,128004,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128577,0,0,0,680906748-1364429139245-598340657-243-13-253-132:907,619
wt.part.WTPart,97748,wt.part.WTPartUsageLink,128001,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128578,9.9999999999999996E-24,9.9999999999999996E-24,9.9999999999999996E-24,680906748-1364429139245-598340657-243-13-253-132:1183,616
wt.part.WTPart,97708,wt.part.WTPartUsageLink,127847,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128579,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1036,252
wt.part.WTPart,97765,wt.part.WTPartUsageLink,127972,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128580,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1227,558
wt.part.WTPart,97813,wt.part.WTPartUsageLink,127783,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128581,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1186,99
wt.part.WTPart,97760,wt.part.WTPartUsageLink,127927,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128582,-0.67596210994308725,0.14000000000000001,0,680906748-1364429139245-598340657-243-13-253-132:1134,431
wt.part.WTPart,97756,wt.part.WTPartUsageLink,127926,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128583,-0.55963789005691278,7.105427357601002E-18,7.105427357601002E-18,680906748-1364429139245-598340657-243-13-253-132:1384,430
wt.part.WTPart,97807,wt.part.WTPartUsageLink,127881,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128584,0,0,0,680906748-1364429139245-598340657-243-13-253-132:924,321
wt.part.WTPart,97748,wt.part.WTPartUsageLink,127784,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128585,9.9999999999999996E-24,9.5750000000000002E-2,4.0204066241915916E-19,680906748-1364429139245-598340657-243-13-253-132:1148,100
wt.part.WTPart,97807,wt.part.WTPartUsageLink,127881,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128586,0,0,0,680906748-1364429139245-598340657-243-13-253-132:879,319
wt.part.WTPart,97823,wt.part.WTPartUsageLink,127778,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128587,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1282,87
wt.part.WTPart,97660,wt.part.WTPartUsageLink,128015,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128588,0,0,0,680906748-1364429139245-598340657-243-13-253-132:761,631
wt.part.WTPart,97705,wt.part.WTPartUsageLink,127961,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128589,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1060,513
wt.part.WTPart,97755,wt.part.WTPartUsageLink,128036,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128590,0,0,0,680906748-1364429139245-598340657-243-13-253-132:865,673
wt.part.WTPart,97640,wt.part.WTPartUsageLink,127781,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128591,0.16600000000000001,0.06419598788493637,-6.4195987884936356E-2,680906748-1364429139245-598340657-243-13-253-132:1025,94
wt.part.WTPart,97677,wt.part.WTPartUsageLink,127843,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128592,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1352,211
wt.part.WTPart,97662,wt.part.WTPartUsageLink,127937,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128593,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1365,459
wt.part.WTPart,97721,wt.part.WTPartUsageLink,127894,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128594,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1214,348
wt.part.WTPart,97823,wt.part.WTPartUsageLink,127996,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128595,2.8250000000000001E-2,-0.016,-1.2246467991473533E-23,680906748-1364429139245-598340657-243-13-253-132:910,608
wt.part.WTPart,97807,wt.part.WTPartUsageLink,127881,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128596,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1112,320
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127949,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128597,-4.3000000000000003E-2,3.3237499999999996E-2,-4.6535041445250335E-18,680906748-1364429139245-598340657-243-13-253-132:1207,480
wt.part.WTPart,97660,wt.part.WTPartUsageLink,127860,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128598,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1260,279
wt.part.WTPart,97677,wt.part.WTPartUsageLink,127843,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128599,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1022,213
wt.part.WTPart,97739,wt.part.WTPartUsageLink,127768,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128600,0.23400000000000001,0,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1006,76
wt.part.WTPart,97755,wt.part.WTPartUsageLink,128036,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128601,0,0,0,680906748-1364429139245-598340657-243-13-253-132:903,676
wt.part.WTPart,97813,wt.part.WTPartUsageLink,127820,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128602,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1340,166
wt.part.WTPart,97701,wt.part.WTPartUsageLink,127846,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128603,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1068,224
wt.part.WTPart,97677,wt.part.WTPartUsageLink,127843,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128604,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1279,207
wt.part.WTPart,97606,wt.part.WTPartUsageLink,127964,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128605,0,0,0,680906748-1364429139245-598340657-243-13-253-132:876,522
wt.part.WTPart,97623,wt.part.WTPartUsageLink,127912,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128606,0,2.2749999999999999E-2,9.9999999999999996E-24,680906748-1364429139245-598340657-243-13-253-132:1339,412
wt.part.WTPart,97756,wt.part.WTPartUsageLink,127928,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128607,-6.6899999999999987E-2,0.12781000000000001,5.6659999999999995E-2,680906748-1364429139245-598340657-243-13-253-132:847,432
wt.part.WTPart,97851,wt.part.WTPartUsageLink,127774,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128608,-0.1651,8.9260000000000006E-2,-0.166965,680906748-1364429139245-598340657-243-13-253-132:1171,82
wt.part.WTPart,97737,wt.part.WTPartUsageLink,127822,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128609,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1204,171
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127949,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128610,-4.3000000000000003E-2,0.0142375,-3.2908965343808674E-2,680906748-1364429139245-598340657-243-13-253-132:1119,475
wt.part.WTPart,97632,wt.part.WTPartUsageLink,128010,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128611,-0.01,0,3.1237778087806333E-18,680906748-1364429139245-598340657-243-13-253-132:1232,626
wt.part.WTPart,97813,wt.part.WTPartUsageLink,127820,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128612,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1019,160
wt.part.WTPart,97739,wt.part.WTPartUsageLink,127871,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128613,0.14699999999999999,0,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:898,305
wt.part.WTPart,97677,wt.part.WTPartUsageLink,127843,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128614,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1089,216
wt.part.WTPart,97736,wt.part.WTPartUsageLink,127833,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128615,-8.0000336465605448E-3,-5.9999999999999998E-2,-1.2500009014835257E-2,680906748-1364429139245-598340657-243-13-253-132:1088,190
wt.part.WTPart,97865,wt.part.WTPartUsageLink,127793,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128616,4.2919360341181691E-2,0.12,7.0000000000000007E-2,680906748-1364429139245-598340657-243-13-253-132:1276,109
wt.part.WTPart,97747,wt.part.WTPartUsageLink,127887,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128617,-0.04250678740040266,0.124,0.318,680906748-1364429139245-598340657-243-13-253-132:1114,339
wt.part.WTPart,97640,wt.part.WTPartUsageLink,127905,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128618,0.378,-7.8068828764393192E-18,-4.2500000000000003E-2,680906748-1364429139245-598340657-243-13-253-132:1212,398
wt.part.WTPart,97640,wt.part.WTPartUsageLink,127770,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128619,-0.0751,1.7763568394002505E-18,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1246,78
wt.part.WTPart,97760,wt.part.WTPartUsageLink,128043,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128620,0.014537890056913,-0.03019669914110085,1.1570053264070453E-3,680906748-1364429139245-598340657-243-13-253-132:928,696
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127949,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128621,-4.3000000000000003E-2,-4.2762500000000002E-2,0,680906748-1364429139245-598340657-243-13-253-132:1398,476
wt.part.WTPart,97793,wt.part.WTPartUsageLink,127895,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128622,0,0,0,680906748-1364429139245-598340657-243-13-253-132:944,359
wt.part.WTPart,97860,wt.part.WTPartUsageLink,127883,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128623,3.6000000000000004E-2,0,0,680906748-1364429139245-598340657-243-13-253-132:1091,329
wt.part.WTPart,97828,wt.part.WTPartUsageLink,128024,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128624,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1154,646
wt.part.WTPart,97755,wt.part.WTPartUsageLink,128036,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128625,0,0,0,680906748-1364429139245-598340657-243-13-253-132:966,680
wt.part.WTPart,97830,wt.part.WTPartUsageLink,127899,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128626,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1312,380
wt.part.WTPart,97741,wt.part.WTPartUsageLink,127909,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128627,0.26000000000000001,-6.1232339957367664E-24,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1361,404
wt.part.WTPart,97658,wt.part.WTPartUsageLink,127982,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128628,0,0,0,680906748-1364429139245-598340657-243-13-253-132:846,593
wt.part.WTPart,97837,wt.part.WTPartUsageLink,128051,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128629,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1242,704
wt.part.WTPart,97606,wt.part.WTPartUsageLink,127964,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128630,0,0,0,680906748-1364429139245-598340657-243-13-253-132:861,527
wt.part.WTPart,97765,wt.part.WTPartUsageLink,127972,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128631,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1244,542
wt.part.WTPart,97765,wt.part.WTPartUsageLink,127972,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128632,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1024,559
wt.part.WTPart,97598,wt.part.WTPartUsageLink,127854,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128633,0,0,2.6000000000000002E-2,680906748-1364429139245-598340657-243-13-253-132:1407,262
wt.part.WTPart,97717,wt.part.WTPartUsageLink,127929,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128634,6.1232339957367664E-24,0,-9.2499999999999999E-2,680906748-1364429139245-598340657-243-13-253-132:970,433
wt.part.WTPart,97828,wt.part.WTPartUsageLink,128024,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128635,0,0,0,680906748-1364429139245-598340657-243-13-253-132:936,654
wt.part.WTPart,97729,wt.part.WTPartUsageLink,127872,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128636,0,-6.1232339957367664E-24,0.012,680906748-1364429139245-598340657-243-13-253-132:1086,306
wt.part.WTPart,97606,wt.part.WTPartUsageLink,127964,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128637,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1011,528
wt.part.WTPart,97658,wt.part.WTPartUsageLink,127982,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128638,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1324,583
wt.part.WTPart,97705,wt.part.WTPartUsageLink,127961,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128639,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1278,504
wt.part.WTPart,97739,wt.part.WTPartUsageLink,128049,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128640,0.012,0,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1173,702
wt.part.WTPart,97865,wt.part.WTPartUsageLink,127957,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128641,-1.7113832047292343E-2,5.3553767711457111E-4,-0.33600000000000002,680906748-1364429139245-598340657-243-13-253-132:1405,491
wt.part.WTPart,97726,wt.part.WTPartUsageLink,127805,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128642,-4.5999999999999999E-2,0,-0.10000000000000001,680906748-1364429139245-598340657-243-13-253-132:1292,134
wt.part.WTPart,97598,wt.part.WTPartUsageLink,127854,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128643,0,2.6000000000000002E-2,0,680906748-1364429139245-598340657-243-13-253-132:1084,261
wt.part.WTPart,97658,wt.part.WTPartUsageLink,127982,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128644,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1402,589
wt.part.WTPart,97837,wt.part.WTPartUsageLink,128008,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128645,-0.25900000000000001,0.214,0.10200000000000001,680906748-1364429139245-598340657-243-13-253-132:1288,624
wt.part.WTPart,97828,wt.part.WTPartUsageLink,128024,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128646,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1152,644
wt.part.WTPart,97757,wt.part.WTPartUsageLink,127876,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128647,0.27139999999999997,0,0,680906748-1364429139245-598340657-243-13-253-132:1289,310
wt.part.WTPart,97607,wt.part.WTPartUsageLink,128040,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128648,9.9999999999999996E-24,9.9999999999999996E-24,9.9999999999999996E-24,680906748-1364429139245-598340657-243-13-253-132:987,691
wt.part.WTPart,97830,wt.part.WTPartUsageLink,127899,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128649,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1347,376
wt.part.WTPart,97755,wt.part.WTPartUsageLink,128036,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128650,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1051,684
wt.part.WTPart,97813,wt.part.WTPartUsageLink,127820,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128651,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1345,169
wt.part.WTPart,97701,wt.part.WTPartUsageLink,127846,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128652,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1198,235
